Surah,Ayah,Rule,FoundInOriginal,FoundInClean
33,36,"مد العوض","","نًا"
33,37,"إخفاء النون الساكنة والتنوين","","ٌ ف"
33,37,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
33,37,"مد العوض","","رًا"
33,37,"مد العوض","","لًا"
33,39,"مد العوض","","بًا"
33,40,"مد العوض","","مًا"
33,41,"مد العوض","","رًا"
33,42,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
33,43,"مد العوض","","مًا"
33,44,"مد العوض","","مًا"
33,45,"مد العوض","","رًا"
33,46,"مد العوض","","رًا"
33,47,"مد العوض","","رًا"
33,48,"مد العوض","","لًا"
33,49,"مد العوض","","لًا"
33,50,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ل"
33,50,"إدغام النون الساكنة والتنوين - بغنة","","ً م"
33,50,"مد العوض","","مًا"
33,51,"مد العوض","","مًا"
33,52,"مد العوض","","بًا"
33,54,"مد العوض","","مًا"
33,57,"مد العوض","","نًا"
33,58,"مد العوض","","نًا"
33,59,"مد العوض","","مًا"
33,60,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
33,60,"مد العوض","","لًا"
33,61,"مد العوض","","لًا"
33,62,"مد العوض","","لًا"
33,65,"مد العوض","","دًا"
33,65,"مد العوض","","رًا"
33,68,"مد العوض","","رًا"
33,69,"مد العوض","","هًا"
33,70,"مد العوض","","دًا"
33,72,"مد العوض","","لًا"
34,4,"إخفاء النون الساكنة والتنوين","","ٌ ك"
34,4,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
34,4,"المد العارض للسكون","","كَرِيمٌ"
34,5,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
34,5,"المد العارض للسكون","","أَلِيمٌ"
34,9,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ل"
34,10,"مد العوض","","لًا"
34,11,"المد العارض للسكون","","بَصِيرٌ"
34,12,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
34,13,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
34,13,"مد العوض","","رًا"
34,15,"إخفاء النون الساكنة والتنوين","","ٌ ط"
34,15,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
34,15,"المد العارض للسكون","","غَفُورٌ"
34,18,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
34,21,"المد العارض للسكون","","حَفِيظٌ"
34,28,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ل"
34,30,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
34,33,"مد العوض","","دًا"
34,43,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
34,43,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
34,43,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
34,43,"المد العارض للسكون","","مُّبِينٌ"
34,46,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
34,47,"المد العارض للسكون","","شَهِيدٌ"
34,50,"إخفاء النون الساكنة والتنوين","","ٌ ق"
34,50,"المد العارض للسكون","","قَرِيبٌ"
34,52,"إقلاب النون الساكنة والتنوين","","ٍ ب"
34,53,"إقلاب النون الساكنة والتنوين","","ٍ ب"
34,54,"المد العارض للسكون","","مُّرِيبٍ"
35,1,"المد العارض للسكون","","قَدِيرٌ"
35,4,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
35,6,"إخفاء النون الساكنة والتنوين","","ٌ ف"
35,7,"إخفاء النون الساكنة والتنوين","","ٌ ش"
35,7,"إخفاء النون الساكنة والتنوين","","ٌ ك"
35,7,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
35,7,"المد العارض للسكون","","شَدِيدٌ ۖ"
35,8,"مد العوض","","نًا"
35,10,"إخفاء النون الساكنة والتنوين","","ٌ ش"
35,10,"المد العارض للسكون","","شَدِيدٌ ۖ"
35,11,"المد العارض للسكون","","يَسِيرٌ"
35,11,"مد العوض","","جًا"
35,12,"إخفاء النون الساكنة والتنوين","","ٌ ف"
35,12,"إخفاء النون الساكنة والتنوين","","ٌ س"
35,12,"إخفاء النون الساكنة والتنوين","","ٌ ش"
35,12,"إخفاء النون الساكنة والتنوين","","ً ت"
35,12,"المد العارض للسكون","","أُجَاجٌ ۖ"
35,13,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
35,18,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
35,18,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
35,24,"المد العارض للسكون","","نَذِيرٌ"
35,24,"مد العوض","","رًا"
35,27,"إخفاء النون الساكنة والتنوين","","ً ف"
35,27,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
35,27,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
35,27,"المد العارض للسكون","","سُودٌ"
35,29,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ل"
35,29,"إدغام النون الساكنة والتنوين - بغنة","","ً ي"
35,30,"إخفاء النون الساكنة والتنوين","","ٌ ش"
35,30,"المد العارض للسكون","","شَكُورٌ"
35,31,"المد العارض للسكون","","بَصِيرٌ"
35,32,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
35,32,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
35,33,"المد العارض للسكون","","حَرِيرٌ"
35,33,"مد العوض","","ؤًا"
35,34,"إخفاء النون الساكنة والتنوين","","ٌ ش"
35,35,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
35,35,"المد العارض للسكون","","لُغُوبٌ"
35,39,"مد العوض","","تًا"
35,39,"مد العوض","","رًا"
35,40,"إخفاء النون الساكنة والتنوين","","ٌ ف"
35,41,"مد العوض","","رًا"
35,42,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
35,42,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
35,43,"مد العوض","","لًا"
35,44,"مد العوض","","رًا"
36,15,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
36,18,"المد العارض للسكون","","أَلِيمٌ"
36,19,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
36,20,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
36,29,"إخفاء النون الساكنة والتنوين","","ً ف"
36,29,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
36,32,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
36,32,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
36,33,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
36,37,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
36,40,"إخفاء النون الساكنة والتنوين","","ٌ ف"
36,41,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
36,44,"إدغام النون الساكنة والتنوين - بغنة","","ً م"
36,49,"إخفاء النون الساكنة والتنوين","","ً ت"
36,49,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
36,50,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
36,53,"إخفاء النون الساكنة والتنوين","","ً ف"
36,53,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
36,53,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
36,54,"إخفاء النون الساكنة والتنوين","","ٌ ش"
36,57,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
36,58,"إخفاء النون الساكنة والتنوين","","ٌ ق"
36,60,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
36,60,"المد العارض للسكون","","مُّبِينٌ"
36,61,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
36,61,"المد العارض للسكون","","مُّسْتَقِيمٌ"
36,69,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
36,69,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
36,69,"المد العارض للسكون","","مُّبِينٌ"
36,74,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ل"
36,75,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
36,77,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
36,77,"المد العارض للسكون","","مُّبِينٌ"
36,78,"المد العارض للسكون","","رَمِيمٌ"
37,1,"مد العوض","","ًّا"
37,2,"مد العوض","","رًا"
37,9,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
37,9,"مد العوض","","رًا"
37,10,"إخفاء النون الساكنة والتنوين","","ٌ ث"
37,14,"إدغام النون الساكنة والتنوين - بغنة","","ً ي"
37,15,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
37,19,"إخفاء النون الساكنة والتنوين","","ٌ ف"
37,19,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
37,36,"المد العارض للسكون","","مَّجْنُونٍ"
37,41,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
37,41,"المد العارض للسكون","","مَّعْلُومٌ"
37,45,"المد العارض للسكون","","مَّعِينٍ"
37,47,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
37,48,"المد العارض للسكون","","عِينٌ"
37,49,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
37,49,"المد العارض للسكون","","مَّكْنُونٌ"
37,51,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
37,51,"المد العارض للسكون","","قَرِينٌ"
37,62,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ن"
37,63,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ل"
37,64,"إخفاء النون الساكنة والتنوين","","ٌ ت"
37,75,"إخفاء النون الساكنة والتنوين","","ٌ ف"
37,86,"إخفاء النون الساكنة والتنوين","","ً د"
37,88,"إخفاء النون الساكنة والتنوين","","ً ف"
37,89,"المد العارض للسكون","","سَقِيمٌ"
37,113,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
37,113,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
37,113,"المد العارض للسكون","","مُبِينٌ"
37,142,"المد العارض للسكون","","مُلِيمٌ"
37,145,"المد العارض للسكون","","سَقِيمٌ"
37,146,"إدغام النون الساكنة والتنوين - بغنة","","ً م"
37,156,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
37,156,"المد العارض للسكون","","مُّبِينٌ"
37,158,"مد العوض","","بًا"
37,164,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
37,164,"المد العارض للسكون","","مَّعْلُومٌ"
38,4,"إخفاء النون الساكنة والتنوين","","ٌ ك"
38,4,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
38,5,"المد العارض للسكون","","عُجَابٌ"
38,6,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
